City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
397,Neosho,US,2022-07-20 05:56:46,36.869,-94.368,302.64,66,49,0.45
398,Saint-Pierre,RE,2022-07-20 05:56:47,-21.3393,55.4781,296.97,49,1,5.14
399,Bozoum,CF,2022-07-20 05:56:47,6.3193,16.3799,292.71,97,100,1.08
400,Ancud,CL,2022-07-20 05:56:48,-41.8697,-73.8203,284.39,96,100,8.92
401,Beba,CU,2022-07-20 05:56:49,22.4437,-79.7253,297.38,92,2,2.98
402,Butterworth,MY,2022-07-20 05:56:50,5.3991,100.3638,306.17,70,20,3.13
403,Camacha,PT,2022-07-20 05:56:50,33.0833,-16.3333,292.83,73,40,5.14
404,Sheregesh,RU,2022-07-20 05:56:51,52.9209,87.9869,290.03,78,83,2.29
405,Belmonte,BR,2022-07-20 05:54:35,-15.8631,-38.8828,295.21,87,68,3.85
406,Viedma,AR,2022-07-20 05:56:52,-40.8135,-62.9967,285.95,30,62,9.8
407,Faanui,PF,2022-07-20 05:56:53,-16.4833,-151.75,298.73,66,8,3.57
408,Marawi,PH,2022-07-20 05:56:53,7.9986,124.2928,298.21,86,47,1.48
409,Cerro Gordo,US,2022-07-20 05:56:54,33.9198,-94.476,303.27,65,0,5.03
410,Grindavik,IS,2022-07-20 05:56:54,63.8424,-22.4338,283.12,93,0,3.6
411,Altar,MX,2022-07-20 05:56:55,30.7,-111.8167,304.25,46,100,6.87
412,Erzin,TR,2022-07-20 05:56:56,36.9559,36.2,302.89,50,0,2.37
413,Acapulco,MX,2022-07-20 05:55:03,16.8634,-99.8901,299.39,84,63,1.4
414,Alberton,CA,2022-07-20 05:56:57,46.8168,-64.0654,292.1,91,69,8.13
415,Palmer,US,2022-07-20 05:55:05,42.1584,-72.3287,296.96,85,0,0.0
416,Salihorsk,BY,2022-07-20 05:56:58,52.7876,27.5415,292.26,80,91,4.9
417,Puri,IN,2022-07-20 05:56:59,19.8,85.85,301.44,69,94,6.49
418,Dessalines,HT,2022-07-20 05:57:00,19.2833,-72.5,296.34,87,19,1.54
419,Sijunjung,ID,2022-07-20 05:57:00,-0.6876,100.9537,306.38,48,100,0.34
420,Arlit,NE,2022-07-20 05:57:01,18.7369,7.3853,303.0,43,79,1.82
421,Marathon,US,2022-07-20 05:57:01,44.9,-89.7668,297.96,65,40,5.66
422,Riverton,US,2022-07-20 05:57:02,40.5219,-111.9391,299.92,40,0,5.81
423,Husavik,IS,2022-07-20 05:57:03,66.0449,-17.3389,280.67,94,100,3.78
424,Awbari,LY,2022-07-20 05:57:03,26.5921,12.7805,299.0,35,3,4.52
425,Revda,RU,2022-07-20 05:57:04,56.801,59.9303,289.6,74,95,5.15
426,Eenhana,NA,2022-07-20 05:57:05,-17.4667,16.3333,282.65,47,0,3.0
427,Yenagoa,NG,2022-07-20 05:57:05,4.9247,6.2642,295.48,87,43,1.59
428,Catamarca,AR,2022-07-20 05:57:06,-28.4696,-65.7852,282.47,66,5,0.45
429,Belgrade,RS,2022-07-20 05:52:08,44.804,20.4651,300.76,54,0,2.57
430,Udachnyy,RU,2022-07-20 05:57:07,66.4167,112.4,288.4,58,69,6.72
431,Nantucket,US,2022-07-20 05:57:08,41.2835,-70.0995,297.59,90,45,7.07
432,Provideniya,RU,2022-07-20 05:57:08,64.3833,-173.3,283.35,66,0,5.0
433,Pskov,RU,2022-07-20 06:04:28,57.8136,28.3496,290.1,67,40,5.0
434,Mozarlandia,BR,2022-07-20 06:04:29,-14.7447,-50.5706,294.11,45,62,1.41
435,Vostok,RU,2022-07-20 05:59:55,46.4856,135.8833,294.71,84,92,1.41
436,Nador,MA,2022-07-20 06:04:30,35.174,-2.9287,297.29,88,20,0.51
437,Banjar,ID,2022-07-20 06:04:30,-8.19,114.9675,302.99,61,28,1.26
438,Maine-Soroa,NE,2022-07-20 06:04:31,13.2114,12.0241,300.68,63,96,4.47
439,Sisimiut,GL,2022-07-20 06:04:32,66.9395,-53.6735,280.76,86,92,1.28
440,Kailua,US,2022-07-20 05:59:08,21.4022,-157.7394,299.83,82,37,2.68
441,Gat,IL,2022-07-20 06:04:32,31.61,34.7642,305.04,100,0,2.32
442,Beloha,MG,2022-07-20 06:04:33,-25.1667,45.05,294.24,47,0,6.59
443,Memmingen,DE,2022-07-20 06:04:34,47.9837,10.1853,295.71,70,0,0.51
444,Acarau,BR,2022-07-20 06:04:34,-2.8856,-40.12,297.59,89,27,5.71
445,Saint-Denis,FR,2022-07-20 06:04:35,48.9167,2.3333,294.58,90,75,2.57
446,Saint-Paul,RE,2022-07-20 06:04:36,-21.0096,55.2707,297.45,53,4,2.41
447,Makungu,TZ,2022-07-20 06:04:36,-8.7333,35.2833,286.38,88,32,1.6
448,Ntcheu,MW,2022-07-20 06:04:37,-14.8203,34.6359,289.8,68,4,3.07
449,Charagua,BO,2022-07-20 06:04:38,-19.8,-63.2167,286.76,89,89,1.41
450,Rengo,CL,2022-07-20 06:04:38,-34.4167,-70.8667,282.22,66,0,1.67
451,Lalsk,RU,2022-07-20 06:04:39,60.7415,47.5862,285.98,98,100,3.22
452,Covington,US,2022-07-20 06:04:39,39.0837,-84.5086,298.41,87,0,2.57
453,Sooke,CA,2022-07-20 06:03:56,48.3746,-123.7276,290.94,86,25,4.25
454,Urumqi,CN,2022-07-20 05:56:02,43.801,87.6005,297.68,24,0,5.0
455,Xining,CN,2022-07-20 06:04:41,36.6167,101.7667,296.37,38,0,1.97
456,Garissa,KE,2022-07-20 06:04:41,-0.4536,39.6401,294.97,83,94,5.83
457,Ishigaki,JP,2022-07-20 06:04:42,24.3448,124.1572,302.97,82,4,6.53
458,Santa Cruz,CO,2022-07-20 06:04:43,1.5209,-77.2621,288.45,70,99,2.3
459,Angoche,MZ,2022-07-20 06:04:43,-16.2325,39.9086,296.47,68,5,1.57
460,Keetmanshoop,NA,2022-07-20 06:04:44,-26.5833,18.1333,280.45,78,3,1.95
461,Freeport,US,2022-07-20 06:04:44,40.6576,-73.5832,301.07,64,0,6.69
462,Pisco,PE,2022-07-20 06:04:45,-13.7,-76.2167,288.72,94,100,1.54
463,Sitka,US,2022-07-20 06:04:46,57.0531,-135.33,285.09,94,100,1.54
464,Sandi,IN,2022-07-20 06:04:47,27.3,79.95,313.32,34,29,0.74
465,Sortland,NO,2022-07-20 06:04:48,68.6949,15.4162,288.13,75,87,1.87
466,Warrenton,ZA,2022-07-20 06:00:40,-28.114,24.8475,284.11,49,0,3.26
467,Goundam,ML,2022-07-20 06:04:49,16.4145,-3.6708,301.0,65,82,7.88
468,Itoigawa,JP,2022-07-20 06:04:50,37.0333,137.85,299.83,71,95,4.47
469,Tsogni,GA,2022-07-20 06:04:51,-2.7942,10.0988,294.4,90,99,1.97
470,Shenzhen,CN,2022-07-20 06:04:52,22.5455,114.0683,307.12,77,73,5.77
471,Gorontalo,ID,2022-07-20 06:04:54,0.5412,123.0595,302.72,74,87,2.17
472,Inuvik,CA,2022-07-20 06:00:35,68.3499,-133.7218,288.38,72,72,2.97
473,Platteville,US,2022-07-20 06:04:55,42.7342,-90.4785,297.21,100,0,2.57
474,Nanakuli,US,2022-07-20 06:04:56,21.3906,-158.1547,300.12,60,40,3.6
475,Carballo,ES,2022-07-20 06:04:57,43.213,-8.691,290.38,93,90,0.26
476,Edd,ER,2022-07-20 06:05:57,13.9297,41.6925,306.57,48,100,0.89
477,Itaguai,BR,2022-07-20 06:05:58,-22.8522,-43.7753,293.62,93,51,1.31
478,Buraydah,SA,2022-07-20 06:05:59,26.326,43.975,311.84,9,1,2.74
479,Whitehorse,CA,2022-07-20 06:04:18,60.7161,-135.0538,285.94,57,80,1.34
480,Itoman,JP,2022-07-20 06:05:36,26.1247,127.6694,305.58,79,20,6.17
481,Alexandria,EG,2022-07-20 06:03:12,31.2156,29.9553,300.6,65,0,4.3
482,Mocuba,MZ,2022-07-20 06:06:01,-16.8392,36.9856,293.45,77,0,1.43
483,Chongqing,CN,2022-07-20 06:04:43,29.5628,106.5528,297.72,83,100,2.73
484,Lagoa,PT,2022-07-20 06:06:02,39.05,-27.9833,294.77,86,7,3.6
485,Sola,VU,2022-07-20 06:06:03,-13.8833,167.55,300.25,78,68,7.14
486,Balykshi,KZ,2022-07-20 06:06:03,47.0667,51.8667,299.15,36,40,6.0
487,Soligalich,RU,2022-07-20 06:06:04,59.0778,42.2864,289.61,64,100,5.04
488,Karangampel,ID,2022-07-20 06:06:05,-6.4622,108.4519,302.45,66,55,4.63
489,Quesnel,CA,2022-07-20 06:06:05,52.9999,-122.5029,286.66,72,5,0.55
490,Shetpe,KZ,2022-07-20 06:06:06,44.1667,52.1167,303.87,22,7,10.04
491,Olafsvik,IS,2022-07-20 06:06:07,64.8945,-23.7142,283.56,81,66,4.27
492,Suntar,RU,2022-07-20 06:06:07,62.1444,117.6319,292.33,70,100,2.28
493,Leshukonskoye,RU,2022-07-20 06:06:08,64.8989,45.7622,297.1,47,19,5.48
494,Beringovskiy,RU,2022-07-20 06:06:09,63.05,179.3167,281.22,93,70,15.65
495,Poronaysk,RU,2022-07-20 06:06:09,49.2167,143.1167,289.19,88,100,4.16
496,Kipini,KE,2022-07-20 06:06:10,-2.5257,40.5262,298.31,68,13,8.07
497,Evensk,RU,2022-07-20 06:06:12,61.95,159.2333,287.44,84,100,1.71
498,Acaponeta,MX,2022-07-20 06:06:14,22.4964,-105.3594,299.04,88,17,1.16
499,Hualmay,PE,2022-07-20 06:06:15,-11.0964,-77.6139,289.11,85,48,2.79
500,Dongsheng,CN,2022-07-20 06:06:15,39.8161,109.9776,299.02,29,31,0.87
501,Liverpool,GB,2022-07-20 06:06:16,53.4106,-2.9779,291.27,83,40,9.26
502,Barcelos,PT,2022-07-20 06:06:17,41.5388,-8.6151,289.21,92,5,1.98
503,Biltine,TD,2022-07-20 06:06:17,14.5333,20.9167,299.37,67,20,5.63
504,Etchoropo,MX,2022-07-20 06:06:18,26.7667,-109.6667,303.38,66,89,4.11
505,Fare,PF,2022-07-20 06:06:19,-16.7,-151.0167,298.63,63,2,3.02
506,La Tuque,FR,2022-07-20 06:06:20,44.5698,1.1,290.46,92,84,1.38
507,Baijiantan,CN,2022-07-20 06:06:21,45.6333,85.1833,303.48,16,16,10.87
508,Bathsheba,BB,2022-07-20 06:06:22,13.2167,-59.5167,299.85,94,75,7.72
509,Urengoy,RU,2022-07-20 06:06:23,65.9667,78.3667,292.57,46,21,5.18
510,Severodvinsk,RU,2022-07-20 06:06:24,64.5635,39.8302,296.21,72,67,4.58
511,Registro,BR,2022-07-20 06:06:24,-24.4875,-47.8436,289.77,94,80,0.27
512,Birao,CF,2022-07-20 06:06:25,10.2849,22.7882,295.21,90,99,2.5
513,Totness,SR,2022-07-20 06:07:26,5.8833,-56.3167,297.43,90,93,3.7
514,Kushima,JP,2022-07-20 06:07:27,31.4583,131.2333,304.17,70,69,5.83
515,Jacareacanga,BR,2022-07-20 06:07:27,-6.2222,-57.7528,293.99,68,43,0.96
516,Seabra,BR,2022-07-20 06:04:24,-12.4186,-41.7703,287.89,97,70,1.25
517,Fallon,US,2022-07-20 06:07:28,39.4735,-118.7774,299.51,37,48,3.35
518,Bandarbeyla,SO,2022-07-20 06:07:29,9.4942,50.8122,299.22,56,90,12.91
519,Antalaha,MG,2022-07-20 06:07:30,-14.9003,50.2788,294.55,84,33,6.97
520,Ixtapa,MX,2022-07-20 06:07:31,20.7,-105.2,302.16,89,0,0.0
521,Devarkonda,IN,2022-07-20 06:07:31,16.7,78.9333,304.4,53,70,6.19
522,Gemena,CD,2022-07-20 06:07:32,3.25,19.7667,293.77,97,100,0.52
523,Kyzyl-Suu,KG,2022-07-20 06:07:33,42.3414,78.0056,293.64,45,4,3.0
524,Dubova,RO,2022-07-20 06:07:33,44.6167,22.2667,298.3,37,0,0.28
525,Alappuzha,IN,2022-07-20 06:07:34,9.49,76.3264,302.04,81,100,5.16
526,Caravelas,BR,2022-07-20 06:07:35,-17.7125,-39.2481,293.37,93,10,0.89
527,Marsabit,KE,2022-07-20 06:07:36,2.3284,37.9899,288.57,82,69,8.28
528,Banikoara,BJ,2022-07-20 06:07:36,11.2985,2.4386,294.27,93,72,1.82
529,Aswan,EG,2022-07-20 06:07:37,24.0934,32.907,308.16,17,3,6.62
530,Vernon,CA,2022-07-20 06:03:08,50.2581,-119.2691,294.68,53,0,1.48
531,Ampanihy,MG,2022-07-20 06:07:39,-24.7,44.75,293.76,48,0,4.91
532,Ratnagiri,IN,2022-07-20 06:07:39,16.9833,73.3,300.89,81,78,5.96
533,Bereda,ES,2022-07-20 06:07:40,43.2686,-7.5406,290.05,100,74,0.33
534,Kamenka,RU,2022-07-20 06:07:40,51.3223,42.7678,293.42,55,20,5.62
535,Joshimath,IN,2022-07-20 06:07:41,30.5667,79.5667,299.56,76,86,2.73
536,Wagrowiec,PL,2022-07-20 06:07:42,52.8084,17.1996,297.77,48,8,3.74
537,Pasighat,IN,2022-07-20 06:07:43,28.0667,95.3333,301.3,90,100,1.51
538,Janauba,BR,2022-07-20 06:07:44,-15.8025,-43.3089,290.15,82,33,2.93
539,Harper,LR,2022-07-20 06:07:45,4.375,-7.7169,296.29,73,98,3.13
540,Sur,OM,2022-07-20 06:07:46,22.5667,59.5289,304.62,69,31,2.79
541,Southaven,US,2022-07-20 06:07:46,34.989,-90.0126,303.12,71,20,5.66
542,Champasak,LA,2022-07-20 06:07:48,14.75,106.0,299.84,92,100,0.97
543,Christchurch,NZ,2022-07-20 06:07:48,-43.5333,172.6333,281.99,94,75,5.14
544,Teplodar,UA,2022-07-20 06:07:49,46.5059,30.3252,297.97,38,8,3.71
545,Hatsukaichi,JP,2022-07-20 06:07:50,34.35,132.3333,304.12,62,98,2.41
546,Ambulu,ID,2022-07-20 06:07:50,-8.345,113.6058,302.52,60,9,3.54
547,Eureka,US,2022-07-20 06:06:47,40.8021,-124.1637,286.27,86,61,0.45
548,Dhadar,IN,2022-07-20 06:07:52,28.3305,75.0632,308.91,49,42,7.28
549,Mercedes,AR,2022-07-20 06:07:52,-34.6515,-59.4307,280.73,92,4,3.23
550,Wladyslawowo,PL,2022-07-20 06:08:53,54.7909,18.4009,296.45,61,38,2.15
551,Ust-Kut,RU,2022-07-20 06:08:54,56.7938,105.7672,290.83,78,100,2.43
552,Newport,GB,2022-07-20 06:08:55,51.5877,-2.9984,293.19,81,86,3.25
553,Hirara,JP,2022-07-20 06:08:55,24.8,125.2833,302.97,81,8,6.24
554,Shitanjing,CN,2022-07-20 06:08:56,39.2342,106.3439,300.44,28,0,3.16
555,Pierre,US,2022-07-20 06:08:57,44.3683,-100.351,295.29,70,0,4.12
556,Pangnirtung,CA,2022-07-20 06:08:57,66.1451,-65.7125,281.36,91,100,2.27
557,Pringsewu,ID,2022-07-20 06:08:58,-5.3582,104.9744,303.9,65,37,1.37
558,Baykit,RU,2022-07-20 06:08:59,61.67,96.37,291.95,68,89,2.82
559,Tayu,ID,2022-07-20 06:09:00,-6.5397,111.0518,302.5,66,66,4.28
560,Knevichi,RU,2022-07-20 06:09:00,43.3992,132.1803,300.16,74,75,5.81
561,Sistranda,NO,2022-07-20 06:09:01,63.7256,8.834,289.13,87,100,8.34
562,Cayenne,GF,2022-07-20 06:06:41,4.9333,-52.3333,296.53,1,100,0.0
563,Dickinson,US,2022-07-20 06:09:02,29.4608,-95.0513,302.61,85,20,3.09
564,Vagur,FO,2022-07-20 06:06:14,61.4732,-6.8119,283.7,95,96,6.26
565,Grand-Santi,GF,2022-07-20 06:09:03,4.25,-54.3833,295.46,99,100,0.67
566,Shingu,JP,2022-07-20 06:09:04,33.7333,135.9833,305.5,49,83,3.71
567,Ferrol,ES,2022-07-20 06:09:05,43.4832,-8.2369,291.33,93,99,1.32
568,Beyneu,KZ,2022-07-20 06:09:05,45.3167,55.2,308.63,21,24,5.67
569,Elbrus,RU,2022-07-20 06:09:06,43.2577,42.6443,291.88,80,24,2.99
570,Warragul,AU,2022-07-20 06:09:07,-38.1667,145.9333,287.06,68,2,3.13
571,Kargasok,RU,2022-07-20 06:09:07,59.0556,80.8572,293.07,59,84,2.87
572,Visnes,NO,2022-07-20 06:09:08,59.3556,5.2242,295.18,46,0,8.75
573,Dubbo,AU,2022-07-20 06:09:09,-32.25,148.6167,289.22,44,75,9.77
574,Bois-Guillaume,FR,2022-07-20 06:09:09,49.4602,1.1222,292.4,86,100,1.54
575,Bariri,BR,2022-07-20 06:09:10,-22.0744,-48.7403,292.01,89,1,4.41
576,Lasem,ID,2022-07-20 06:09:10,-6.6922,111.4527,302.67,64,51,4.56
577,Batie,BF,2022-07-20 06:09:11,9.8833,-2.9167,294.28,90,93,2.67
578,Shahreza,IR,2022-07-20 06:09:12,32.0339,51.8794,302.95,10,0,2.08
579,Honiara,SB,2022-07-20 06:09:13,-9.4333,159.95,301.14,74,26,1.54
580,Meulaboh,ID,2022-07-20 06:09:14,4.1363,96.1285,302.75,61,49,2.19
581,Capaci,IT,2022-07-20 06:09:14,38.1711,13.2393,302.45,71,0,1.03
582,Gunzenhausen,DE,2022-07-20 06:09:16,49.1,10.75,297.42,52,81,3.03
583,Chernyshevskiy,RU,2022-07-20 06:09:17,63.0128,112.4714,287.42,75,82,4.26
584,Fayaoue,NC,2022-07-20 06:09:17,-20.65,166.5333,298.53,84,100,3.46
585,Lincoln,US,2022-07-20 06:00:30,40.8,-96.667,296.49,79,0,0.45
586,Lagunas,PE,2022-07-20 06:09:19,-5.2269,-75.6753,294.73,99,69,1.05
587,Maubin,MM,2022-07-20 06:09:19,16.7333,95.65,305.81,61,95,4.37
588,Gumdag,TM,2022-07-20 06:09:20,39.2061,54.5906,308.6,26,0,2.0
589,Malia,GR,2022-07-20 06:09:20,35.2833,25.4667,298.61,70,16,6.51
590,Lasa,IT,2022-07-20 06:09:32,46.6166,10.7002,293.53,81,78,0.49
591,Axim,GH,2022-07-20 06:10:22,4.8699,-2.2405,295.95,75,63,3.97
592,Ketchikan,US,2022-07-20 06:10:23,55.3422,-131.6461,287.41,88,75,0.0
593,Pittsburg,US,2022-07-20 06:10:24,38.028,-121.8847,295.88,50,0,4.02
594,Alekseyevsk,RU,2022-07-20 06:10:24,57.8406,108.3492,288.5,89,100,3.19
595,Constitucion,CL,2022-07-20 06:10:25,-35.3333,-72.4167,280.92,61,0,2.66
